title,section,image_url,article_url,content_time,author_name,description
Zazpe se recupera y perfila en Guabirá para visitar a The Strongest,Fútbol,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/leandro_zazpe_guabira_-_club_guabira_0.jpg?itok=mAR5UBbs,https://www.lostiempos.com/deportes/futbol/20240521/zazpe-se-recupera-perfila-guabira-visitar-strongest,Publicado el 21/05/2024 a las 8h27,Zona Norte,"
El defensor uruguayo Leandro Zazpe se recuperó de un desgarro en el aductor derecho y es un hecho que debutará en el Campeonato Clausura de la División Profesional, en la visita a The Strongest, este jueves (20:00), en el estadio Hernando Siles, en el cierre de la fecha 3.
Por la lesión de 1,5 centímetros, el zaguero charrúa se perdió los partidos contra San Antonio y Aurora, puesto que su recuperación demandó 12 días.
Sorprendió ver al uruguayo entre los convocados para el partido contra del pasado domingo, contra Aurora, pese a que no ingresó, puesto que hoy debía integrarse plenamente al plantel.
Ello demostró que está bien y el zaguero se encargó de confirmarlo al manifestar: “No hay molestias, ya fui al banco y espero ser una opción para el jueves. Ahora esperamos sumar contra el Tigre y sé que lo vamos a hacer porque tengo confianza en el grupo”.
El charrúa sufrió el desgarro a pocos días del inicio del Campeonato Clausura, después de haber jugado los ocho partidos de la primera fase del Apertura, en los que sumó un total de 686 minutos en cancha.
Ayer fue exigido en la parte física, respondió, por lo que se da por contado su retorno al once titular, después de haber sido reemplazado primero por Santiago Arce y luego por Ronny Montero.
Hoy será un día clave para Zazpe, puesto que el entrenador Humberto Viviani escogerá el once inicial para el compromiso en La Paz.

Japa, contracturado
La lesión del delantero dominicano Erick Japa no reviste gravedad, se descartó un desgarro en la parte posterior del muslo derecho. Tras la ecografía muscular a la que fue sometido se confirmó una contractura.
Por la lesión su presencia en el equipo que visita al Tigre no está confirmada. Eso sí, en esta jornada el atacante será sometido a unas pruebas médicas de campo y dependiendo de la respuesta se determinará si puede jugar.
El atacante espera tener continuidad en el equipo Rojo, tras ser suplente en el Apertura."
Kroos anuncia su adiós,Fútbol Int.,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/toni_kroos_-_efe_0.jpg?itok=4XfVssEp,https://www.lostiempos.com/deportes/futbol-int/20240521/kroos-anuncia-su-adios,Publicado el 21/05/2024 a las 8h20,EFE,"
El centrocampista alemán Toni Kroos anunció el fin de su carrera profesional a los 34 años, a la conclusión de la Eurocopa de Alemania, declinando la propuesta de renovación de contrato del Real Madrid y despidiéndose en la cima de su carrera.
""7 de julio de 2014, el día de mi presentación en el Real Madrid, el día que cambió mi vida. Mi vida como futbolista, pero sobre todo como persona. Fue el comienzo de una nueva vida en el Club más grande del mundo. Hoy, después de 10 años, al final de la temporada, esta vida llega a su fin"", anunció en sus redes.
""¡Nunca olvidaré esta década tan apasionante y exitosa! Me gustaría agradecer muy especialmente al presidente Florentino Pérez, al club y a todos los que me recibieron con el corazón abierto y confiaron en mí. Pero sobre todo quiero agradeceros, queridos madridistas, vuestro cariño y vuestro apoyo desde el primer día hasta el último"", añadió.
Kroos, que ha disputado 463 partidos con el Real Madrid, en los que conquistó 22 títulos con 299 victorias, 89 empates y 75 derrotas, marcó 28 goles y repartió 93 asistencias, colgará las botas siendo el quinto extranjero con más partidos en la historia del club blanco, tras Karim Benzema, Marcelo, Roberto Carlos y Luka Modric.
""Al mismo tiempo, esta decisión significa que mi carrera como futbolista en activo terminará este verano después de la Eurocopa. Como siempre he dicho, el Real Madrid es y será mi último club"", reconoció tras haber comunicado al club que no aceptaba propuesta de renovación por un año que tenía sobre la mesa.
""Hoy estoy feliz y orgulloso de haber encontrado en mi cabeza y en mi corazón el momento adecuado para esta decisión. Mi ambición siempre fue terminar mi carrera en la cima de mi nivel. A partir de este instante, en mi mente sólo hay un pensamiento principal y nada me va a apartar de esto: ¡¡¡A por la 15!!! ¡HALA MADRID Y NADA MÁS!"", cerró su mensaje en las redes sociales junto a fotos del día de su presentación, de conquistas de la 'Champions' y con su familia en un Santiago Bernabéu vacío tras un partido."
"Gobierno apoya con Bs 3.132 MM de inversión al sector artesanal, la micro y pequeña empresa",Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/huanca.jpg?itok=WuhAbgzp,https://www.lostiempos.com/actualidad/economia/20240521/gobierno-apoya-bs-3132-mm-inversion-al-sector-artesanal-micro-pequena,Publicado el 21/05/2024 a las 7h53,Redacción Central,
Lanzamiento de la nueva oferta comercial: “Sesentamanía”,Mostrador,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/axs210524_0.jpg?itok=xBPeF3ID,https://www.lostiempos.com/mostrador/mostrador/20240521/lanzamiento-nueva-oferta-comercial-sesentamania,Publicado el 21/05/2024 a las 7h45,Mostrador,"
¡La Revolución de los 60 llega con ""Sesentamanía""!
En un viaje hacia la era dorada de los 60,AXS Bolivia S.A.anuncia el lanzamiento de su emocionante campaña: ""Sesentamanía"". ¡Prepárate para un remolino de emociones y ahorros al estilo de los 60 a partir del 1 de mayo!
Para celebrar nuestras nuevas instalaciones, a partir de mayo, te invitamos a sumergirte en la magia de ""Sesentamanía"" con un asombroso descuento del60%en tuprimer mes de servicio. ¡Pero eso no es todo! Para garantizar tu completa satisfacción, te ofrecemos un fabuloso descuento del30%en tucuarta y quinta mensualidad.
Esta oferta excepcional aplica tanto para el servicio de AXS Net –Internet de Alta Velocidaddesde 55 Mbps hasta velocidades imperdibles de 165 Mbps, como paraAXS+, nuestro servicio deTelevisión en Vivoque te permite pausar, reiniciar y retroceder hasta las últimas 24 horas, junto con un amplio catálogo de contenido vía streaming de series y películas a demanda. Además, incluye acceso a contenido Premium como HBO Max.
¡Sube el volumen y déjate llevar por ""Sesentamanía""! Navega y conéctate con tu mundo al ritmo de la época, con descuentos que te transportan a una nueva experiencia; la combinación perfecta entre lo clásico y lo contemporáneo. Esta oferta revolucionaria estará vigente hasta el 31 de julio. ¡No pierdas la oportunidad de unirte a la fiesta de los 60 con AXS!
Puedes solicitar el servicio u obtener más información visitando nuestros centros de experiencia en las 4 ciudades:La Paz, El Alto, Cochabamba y Santa Cruz.
También puedes ingresar a nuestra página webwww.axsbolivia.comy llenar un formulario para recibir atención personalizada, o llamar a nuestra línea gratuita 800 – 11 – 1111.
Encuéntranos en todas las plataformas de redes sociales como AXS Bolivia S.A. ¡Conéctate y descubre todo lo que tenemos para ti!
AXS BOLIVIA S.A.
¡CONECTADOS CON TU MUNDO!"
Foro de transición energética debatirá las energías renovables y la regulación del sector,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/molina.jpg?itok=1oBMuvWB,https://www.lostiempos.com/actualidad/economia/20240521/foro-transicion-energetica-debatira-energias-renovables-regulacion-del,Publicado el 21/05/2024 a las 7h42,Redacción Central,
Se mantiene la disminución de temperaturas en Cochabamba,Cochabamba,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/ciudad_22_marzo_dj_ed_ok.jpg?itok=TrkcZEwr,https://www.lostiempos.com/actualidad/cochabamba/20240521/se-mantiene-disminucion-temperaturas-cochabamba,Publicado el 21/05/2024 a las 7h24,Redacción Central,"
La ciudad de Cochabamba aún registra una disminución de las temperaturas mínimas, de 10 grados la pasada semana a 7 este martes. En tanto, la máxima será de 29 grados sin probabilidad de lluvias, según el pronóstico del Senamhi.
En la región del valle alto se prevé una mínima de 7 grados y la máxima llegará a los 24 grados. En el cono sur se espera una mínima de 11 y la máxima será de 26.
El pronóstico del Servicio Nacional de Meteorología e Hidrología (Senamhi) establece que en el trópico la mínima será de 17 y la máxima de 27.
En la zona andina se tiene la temperatura mínima más baja: 1 grado y la máxima llegará a los 17 en la tarde."
Montenegro responsabiliza a Morales de perjuicios a municipios por veto a créditos en el Legislativo,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/montenegro.jpg?itok=1RqcvJgT,https://www.lostiempos.com/actualidad/economia/20240521/montenegro-responsabiliza-morales-perjuicios-municipios-veto-creditos,Publicado el 21/05/2024 a las 7h17,Redacción Central,
"Un fallecido y varios heridos por ""fuertes turbulencias"" en un vuelo de Londres a Singapur",Mundo,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/avion.jpg?itok=a2rwr2kC,https://www.lostiempos.com/actualidad/mundo/20240521/fallecido-varios-heridos-fuertes-turbulencias-vuelo-londres-singapur,Publicado el 21/05/2024 a las 7h01,EFE,"
Una persona perdió la vida y un número indeterminado resultaron heridas este martes cuando un avión de la aerolínea Singapur Airlines que volaba de Londres a Singapur fue sacudido por ""fuertes turbulencias"", informa la compañía.
El aparato, un Boeing 777-300 ER, partió del aeropuerto londinense de Heathrow con destino a la ciudad Estado asiática la noche del lunes con 211 pasajeros y 18 tripulantes, y durante su ruta sufrió el incidente.
""Hay heridos y un fallecido (...), Singapore Airlines ofrece su más sentido pésame a la familia del fallecido"", apunta el comunicado publicado en Facebook.
El piloto pidió aterrizar de emergencia en el aeropuerto de Suvarnabhumi en Bangkok, a donde llegó alrededor de las 15:45 hora local (8:45 GMT).
""Nuestra prioridad es brindar toda la asistencia posible a todos los pasajeros y tripulantes a bordo del avión. Estamos trabajando con las autoridades de Tailandia para brindar la ayuda médica necesaria y enviando un equipo a Bangkok para brindar cualquier apoyo adicional"", explica la compañía.
Una decena de ambulancias fue movilizada hasta pie de pista para atender a los heridos, informan medios tailandeses."
Arcistas entran en vigilia y piden al TSE aprobar el congreso de El Alto,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/3_p_1_apg_0.jpg?itok=F7GgORFw,https://www.lostiempos.com/actualidad/pais/20240521/arcistas-entran-vigilia-piden-al-tse-aprobar-congreso-alto,Publicado el 21/05/2024 a las 1h53,RUDDY ORELLANA V.,"
Varias organizaciones sociales afines al arcismo ingresaron ayer en una vigilia en puertas del Tribunal Supremo Electoral (TSE) pidiendo que se apruebe el X Congreso Nacional realizado en la ciudad de El Alto.
Los 20 distritos del Movimiento Al Socialismo - Instrumento Político por la Soberanía de los Pueblos (MAS-IPSP) de La Paz piden legalidad del congreso efectuado a principios de mayo donde fue proclamado Grover García como el nuevo presidente del MAS.
“Estamos haciendo un mitin pacífico pidiendo que se legalice el congreso, donde se proclamó al compañero Grover García como el nuevo presidente del MAS y su directiva”, indicó el representante Marco Mendoza, de acuerdo a una publicación de la agencia de noticias ABI.
“¡Aprobación, aprobación!”, gritaban los simpatizantes que se ubicaron en puertas del TSE, en inmediaciones de la plazuela Abaroa de La Paz.
Fallo
El TSE debe emitir el fallo hasta este 23 de mayo reconociendo o no el congreso y sus determinaciones.
Por su parte, el dirigente Waldo Alvarado dijo que ingresarán en comisiones para el resguardo de la legalidad del congreso, porque es un pedido de todos los movimientos sociales, como entes matrices que apoyaron esa actividad
El X Congreso Nacional del MAS-IPSP se llevó a cabo del 3 al 5 de mayo en la ciudad de El Alto, a convocatoria del Pacto de Unidad y con la supervisión condicionada y provisional del Servicio Intercultural de Fortalecimiento Democrático (Sifde).
Evo advierte
El expresidente Evo Morales advirtió en un ampliado realizado en Cochabamba que, si el TSE aprueba el congreso que llevó adelante el Pacto de Unidad —no reconocido por su dirigencia— en la ciudad de El Alto, será un “genocidio al movimiento político e indígena”.
Morales sostuvo que está habilitado para ser candidato presidencial y que en 2025 se “recuperará la revolución y salvará a Bolivia”.
El abogado y exdirigente del Central Obrera Regional (COR) de la ciudad de El Alto Roberto de la Cruz tildó de “payasada” que Morales se haya referido a un posible “genocidio político”.
“¿Qué dice? ¿‘Genocidio político’? ¿Ese tipo de presidente hemos tenido durante 14 años? Realmente esa apreciación es una payasada de Evo Morales. Como aymara que soy, le sugiero a Evo que aprenda a leer la ley, y si no quiere, yo le ofrezco darle un curso de derecho básico, porque en el Código Penal boliviano no hay “genocidio político”, puntualizó De la Cruz.

Pugna interna
La división en el MAS comenzó en 2021 y se profundizó el año pasado por la realización de un congreso nacional en el que, en ausencia de Luis Arce y de sus sectores leales, Evo Morales se ratificó como líder del MAS y fue nombrado “candidato único” para las elecciones de 2025."
Estudio: Falta de tiempo en capacitación afectó calidad del censo del 23 de marzo,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/3_p_2_lopezzzz.jpg?itok=GWSfXXf2,https://www.lostiempos.com/actualidad/pais/20240521/estudio-falta-tiempo-capacitacion-afecto-calidad-del-censo-del-23-marzo,Publicado el 21/05/2024 a las 1h52,Redacción Central,"
Un estudio, basado en informes de la Fundación Jubileo, la Ruta de la Democracia y la Red Unitas, reveló que el cumplimiento de los protocolos establecidos por el Instituto Nacional de Estadística (INE) durante la jornada censal de 2024 no fue uniforme. Según el estudio, esto se debió a la falta de tiempo en el proceso de capacitación, lo cual afectó la calidad del censo, según reporte del diario La Patria.
El censo se realizó el 23 de marzo. Según el informe, la falta de tiempo en el proceso de capacitación pudo haber causado que algunos censistas no formularan adecuadamente algunas preguntas, lo que podría haber afectado la calidad de la información recopilada en la jornada censal.
El informe señaló que la capacitación inicial realizada por el INE con los primeros voluntarios censistas fue cuidadosa. Sin embargo, a medida que se acercaba la fecha del censo, las capacitaciones se redujeron a tres o cuatro horas.
Incluso los censistas registrados en los últimos días antes del 23 de marzo no recibieron capacitación, sino sólo una orientación sobre su papel, y a muchos no se les entregó los materiales necesarios. El INE no proporcionó información sobre la metodología de capacitación utilizada para trabajar con sectores diversos."
Prevén alargue de conflicto tras las marchas; Gobierno ve desinformación,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/4_p_1_jamessssssss.jpg?itok=wnOEYuBW,https://www.lostiempos.com/actualidad/pais/20240521/preven-alargue-conflicto-marchas-gobierno-ve-desinformacion,Publicado el 21/05/2024 a las 1h46,Tatiana Castro E.,"
Los gremiales de las ciudades de La Paz, Cochabamba, Potosí y Santa Cruz se movilizaron ayer contra, al menos, cuatro normas relacionadas con la propiedad privada, en tanto que el transporte pesado bloqueó la carretera La Paz-Oruro y otras vías del país en protesta por la falta de dólares y combustible.
Las protestas continuarán esta semana en otras ciudades.
El Gobierno nacional advirtió desinformación y politización en la movilización de sectores, como transportistas y gremiales, porque hay despacho adicional de carburantes ante la sobredemanda y el decreto de 4732, a diferencia del cuestionamiento, logró resarcir a víctimas de inmobiliarias más de 944 mil bolivianos.
La postura la fijó la viceministra de Comunicación, Gabriela Alcón, ante el bloqueo de este lunes por parte de transportistas de carga internacional en Oruro en demanda de dotación de carburantes, suministro de dólares, atención en temas impositivos y aduaneros.
Presagios
Para el analista e investigador Carlos Borth, la conflictividad en el país irá en ascenso debido a la crisis económica que se vive. Mencionó que es innegable la falta de dólares y los principales afectados son los del transporte internacional, los importadores y exportadores. “La crisis económica genera el conflicto e irá aumentando porque ya es incontrolable”, explicó.
Sobre el tema, el expresidente y líder de la alianza Comunidad Ciudadana (CC) Carlos Mesa señaló que la conflictividad se debe al fracaso de la política económica del Movimiento Al Socialismo (MAS), “tras 18 años de despilfarro y corrupción, nos ha llevado de nuevo a un escenario de confrontación, inestabilidad e incertidumbre”.
“La inflación, la falta de dólares y de carburantes están iniciando la debacle del aparato productivo y generando indignación y angustia de la gente. Lo primero que esperamos es que Luis Arce sea honesto y asuma la gravedad de la crisis y que nos aclare si, además de su discurso de una industrialización abstracta e insostenible, tiene algún plan para salir de la situación de la que son responsables”, señaló en su cuenta X.
Las protestas
Los gremiales marcharon ayer por el centro paceño para reclamar por la falta de dólares y exigir la abrogación de las normas cuestionadas. La protesta bajó por la avenida Montes hasta la San Francisco, donde los gremialistas realizaron un mitin.
El secretario ejecutivo de la Federación de Gremiales del Norte de El Alto, Felipe Quispe, puntualizó que el sector rechaza las normas y reclama por la falta de divisas. “No hay dólares, hay crisis en el país. Lamentable, hay escasez de dólar. Ha subido el dólar. Está subiendo a diario la escasez familiar. Nos preocupa”, dijo.
El secretario ejecutivo de la Confederación Nacional Gremial de Bolivia, César González, calificó la norma de facturación electrónica como una “fábrica de multas”.
En la noche, los integrantes del Consejo Nacional de Defensa de la Propiedad Privada (Cndpp) marcharon hasta la plaza San Francisco.
La Terminal de Buses de La Paz suspendió las salidas a Oruro y La Paz por el bloqueo.
En Santa Cruz, los gremiales marcharon desde cuatro puntos estratégicos de la ciudad hacia la plaza 24 de Septiembre.
En la ciudad
En Cochabamba, los marchistas recorrieron las calles e instalaron un mitin frente a las instalaciones de la Brigada Parlamentaria; luego se dirigieron a la plaza 14 de Septiembre y después hacia las oficinas del Servicio de Impuestos Nacionales (SIN).
Se sumaron los propietarios de farmacias, que reclamaron porque la falta de dólares dificulta la importación de medicinas e incidió en el incremento de los precios de los fármacos.
En Potosí, los gremiales protestaron en las calles centrales.

Las normas rechazadas por los movilizados
La inmediata abrogación del Decreto Supremo 4732 es una de las principales exigencias de los gremiales, juntas vecinales y otros sectores sociales, que este lunes empezaron un ciclo de protestas contra esta norma impuesta por el Gobierno.
La norma, que fue aprobada hace casi dos años, el 1 de junio de 2022, y está en vigencia desde esa época, tiene seis artículos y establece que todo contrato de compra y venta de un bien inmueble en todas sus modalidades debe tener un certificado emitido por el Viceministerio de Defensa del Consumidor, dependiente del Ministerio de Justicia, que no contiene “cláusulas abusivas”.
Además, piden la abrogación de la resolución normativa sin directorio 1021 del Servicio de Impuestos Nacionales (SIN), referida a la facturación electrónica porque, a juicio de los gremiales, incrementa sus gastos.
También exigen la anulación de la Ley 399 sobre la legitimación de ganancias ilícitas y el archivo total del proyecto de Ley 145 de lucha contra el contrabando que pretende que la Aduana realice decomisos en ferias, mercados y depósitos."
Analistas ven que el TCP tiene el “control total” de las judiciales,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/5_p_1_unitel.jpg?itok=sOIOJNio,https://www.lostiempos.com/actualidad/pais/20240521/analistas-ven-que-tcp-tiene-control-total-judiciales,Publicado el 21/05/2024 a las 1h46,Tatiana Castro E.,"
El Tribunal Constitucional Plurinacional (TCP) tiene el control total de las elecciones judiciales y sólo el Ejecutivo puede gestionar que las destrabe, señalaron analistas políticos.
Las elecciones judiciales se encuentran en fojas cero tras la resolución de un tribunal constitucional de Pando y la reunión fallida del vicepresidente David Choquehuanca con los jefes de bancada para encaminar las elecciones judiciales fracasó este jueves.
El analista político Carlos Alberto Goitia señaló que el TCP tiene el control de las elecciones judiciales porque recibió en consulta el fallo de una sala de Pando que deja paralizado el proceso.
A juicio de Goitia, se espera que se destrabe la suspensión del proceso porque “una acción popular no establece la constitucionalidad o inconstitucionalidad de una norma ni replantea las exigencias constitucionales de cuotas o cupos para integrar las altas cortes en función a criterio de género o sexo, raza o representación territorial”.
El TCP debe anular la decisión de Pando y se debe reconducir el proceso; aunque lo califica de un proceso forzado que no llegará a buenos términos por la falta de legitimidad de las altas autoridades a cargos del Órgano Judicial y del TCP.
El analista Carlos Borth explicó que el Ejecutivo puede gestionar con el TCP el destrabe de los comicios. “No hay necesidad de ningún acuerdo entre los jefes de las bancadas de los partidos con presencia el Legislativo”, sostuvo.
Ambos ven una consigna del Ejecutivo en la inviabilidad de las judiciales, porque la solución pasa por un acuerdo entre el Gobierno y el TCP, que ahora tiene la llave del proceso.

Cuestionamiento a la ley de elecciones
Desde el ala arcista cuestionaron la Ley de Elecciones Judiciales porque no contempla la posibilidad de los candidatos a impugnar; por lo tanto, acuden a los tribunales constitucionales.
Además, cuestionaron que los plazos establecidos son muy cortos y, por lo tanto, el proceso se complicó.
Tampoco se enfocó adecuadamente el tema de paridad de género y la inclusión indígena."
"ASFI: 18 entidades deben devolver Bs 7,9 MM por cobros excesivos de comisiones",Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/6_eco_1_apg.jpg?itok=fVbks3w6,https://www.lostiempos.com/actualidad/economia/20240521/asfi-18-entidades-deben-devolver-bs-79-mm-cobros-excesivos-comisiones,Publicado el 21/05/2024 a las 1h42,Redacción Central,"
La Autoridad del Fiscalización del Sistema Financiero (ASFI) sancionó con una multa de 20 millones de bolivianos a 18 entidades de intermediación financiera por venta de dólares a un tipo de cambio superior al establecido por el Banco Central de Bolivia (BCB) y el incumplimiento de la banda de tarifas de comisiones en transacciones de la divisa estadounidense; además, deberán restituir 7,9 millones de bolivianos a más de 9.200 clientes financieros que fueron afectados por cobros en exceso
“La ASFI inició 22 procesos sancionatorios por incumplimiento de este reglamento a diferentes tipos de entidades. Tenemos ocho bancos múltiples, un banco pyme, cuatro casas de cambio, una empresa administradora de tarjetas de crédito, tres sociedades administradoras de fondos de inversión y una sociedad controladora”, detalló el director de Normas y Principios del ente regulador, Amilcar Gonzales.
El proceso sancionatorio implica una multa que alcanza al menos 20 millones bolivianos; asimismo, las entidades infractoras deben restituir los cobros en exceso a los clientes afectados que llegan a más de 9.200.
“Se ha determinado venta de dólares estadounidenses a comercios y bancos a través de transferencia a cuentas bancarias nacionales al exterior a tipos de cambio mayores a los establecidos por el BCB”, acotó.
En el marco del Reglamento de Tasas de Interés, Comisiones y Tarifas, la ASFI identificó estas irregularidades a través de inspecciones, que todavía están en curso a las diferentes entidades financieras, dijo.
El funcionario aclaró que las sanciones impartidas por estas entidades de intermediación financiera se deben a diferentes infracciones, aunque no especificó cómo y cuándo deberán pagar la multa impuesta.
Gonzales recordó que las entidades supervisadas, para el cobro de comisiones a los consumidores financieros por los servicios prestados, deben regirse a las tarifas máximas establecidas por la ASFI.
Mencionó que la norma dispone la obligatoriedad para que las entidades supervisadas, de manera mensual, reporten sus tarifas a la ASFI, a efectos de verificar de que no excedan las fijadas en el reglamento, también determina lineamientos específicos para el cobro de comisiones por los servicios de transacciones con el exterior y giros al exterior, incorporando una banda de 5 a 10 por ciento.

Ya no se puede hacer giros elevados
Clientes consultados por Los Tiempos en bancos y casas de cambio señalaron que ya no es posible realizar giros elevados encima de 500 dólares o incluso menos a través del sistema financiero.
Para el economista Darío Monasterio, “es un panorama preocupante y no vemos un giro de timón para salir de esta situación”.
Mientras el doctor en Economía Antonio Saravia dice que “los bancos no van a querer meterse a tranzar con dólares por temor a que les pongan multas”."
El sindicato y directivos de Comteco culpan a gestiones pasadas de líos económicos,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/6_eco_1_andiaaaaaaaaa_0.jpg?itok=sRH0mP6Q,https://www.lostiempos.com/actualidad/economia/20240521/sindicato-directivos-comteco-culpan-gestiones-pasadas-lios-economicos,Publicado el 21/05/2024 a las 1h41,Redacción Central,"
Reclamos por las dificultades económicas de la Cooperativa de Telecomunicaciones Cochabamba R.L. (Comteco), “falta de transparencia” de la actual administración y acusaciones de “irregularidades” en contratos motivaron ayer una movilización de trabajadores que obstruyó el tráfico en la avenida Ballivián durante cerca de dos horas.
La líder del sindicato de trabajadores de esa cooperativa cochabambina, Ana María Arnés; la presidenta del Consejo de Vigilancia, Carola Torrico, y su par del Consejo de Administración, Antonio Torrico, coincidieron en señalar que los problemas económicos que afectan a Comteco son responsabilidad de gestiones pasadas.
Además de posibles “malas inversiones” de años anteriores, los tres coincidieron en que los sueldos de los más de 700 empleados —cerca del 60 por ciento de los costos operativos— son uno de los factores que ha incidido también en la difícil situación de la cooperativa.
“La administración indica que el problema principal es el tema de los salarios del trabajador; sin embargo, el 54 por ciento de ellos tienen salarios bajos, los técnicos ganan 5 mil bolivianos, existe evidentemente la gente más antigua que concentra salarios altos, hay unas 15 personas que ganan 22 mil bolivianos más o menos. Hemos solicitado a la administración que se adopten medidas, y no lo hacen”, declaró la secretaria ejecutiva del sindicato de trabajadores de Comteco.
“El tema de los sueldos (retrasados) se arrastra desde el mes de diciembre de 2022. Es decir, que en 2023 no se les ha pagado un solo mes (ni) se les ha pagado el (sueldo del) pasado mes. El tema de la situación de la cooperativa no es de las mejores, pero todavía sigue siendo la mejor del país”, aseguró Torrico.
La presidenta del Consejo de Vigilancia aseguró que “el Consejo de Administración tapa la corrupción interna de la cooperativa (y que) 10 o 20 personas realmente trabajan en función a intereses personales y externos de exconsejeros de Comteco”.
Al respecto, Torrico aseguró que “al contrario de lo que sucedía en las gestiones pasadas, hemos tenido la apertura de compartir toda la información en el marco de la transparencia con los consejos de vigilancia y el sindicato”."
"El precio del oro llega a $us 2.331,45 la onza troy, un nuevo récord",Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/6_eco_3_rrss.jpg?itok=67pu7P_D,https://www.lostiempos.com/actualidad/economia/20240521/precio-del-oro-llega-us-233145-onza-troy-nuevo-record,Publicado el 21/05/2024 a las 1h39,Redacción Central,"
La cotización de la onza troy de oro rompió todos los récords en abril de este año al llegar al $us 2.331,45, superando el pico alcanzado en marzo que fue de $us 2.158,01, reveló el boletín del Instituto Nacional de Estadística (INE).
Con esta nueva cotización se supera el récord alcanzado en enero de este año, cuando llegó a $us 2.034,04, los $us 2.023,24 de febrero y los $us 2.026,18 de diciembre de 2023.
Comparativamente a abril de 2023, el incremento fue del 16,59%, por entonces la onza troy estaba en $us 1.999,77 en el mercado de cotización del Reino Unido, que usa como referencia Bolivia.
En el primer bimestre de este año, el país exportó un valor de $us 110,5 millones por oro metálico."
ASFI instruye a bancos otorgar dólares a farmacéuticas para importar medicinas,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/21/7_p_2_mdpyep.jpg?itok=6yWxj7ty,https://www.lostiempos.com/actualidad/economia/20240521/asfi-instruye-bancos-otorgar-dolares-farmaceuticas-importar-medicinas,Publicado el 21/05/2024 a las 1h36,Redacción Central,"
El Gobierno nacional, a través de la Autoridad de Supervisión del Sistema Financiero (ASFI), instruyó a los bancos privados otorgar dólares al sector farmacéutico para la importación de medicamentos e insumos, informó el ministro de Desarrollo Productivo y Economía Plural, Néstor Huanca.
La ASFI, que depende del Ministerio de Economía y Finanzas Públicas, ha emitido una circular en la que instruye a los bancos atender con prioridad el requerimiento de dólares de las farmacéuticas, señaló la autoridad después de sostener una reunión con representantes de la Asociación Nacional de Representantes Importadores y Distribuidores de Fármacos (Asofar).
En la reunión, realizada ayer por la mañana, también participaron la ministra de Salud, María Reneé Castro, y representantes de la Cámara de la Industria Farmacéutica de Bolivia (Cifabol).
“Hemos acordado con Cifabol continuar los mayores esfuerzos para que la banca privada siga dando las divisas para que puedan seguir comprando medicamentos”, enfatizó el ministro Huanca.
Recordó que la banca privada cuenta con más de 443 millones de dólares, “que pueden ser bien provistos a los industriales que necesita para seguir continuando con la importación (de medicinas)”.
Asimismo —acotó—, se acordó con el sector farmacéutico trabajar en mesas técnicas con el fin de mejorar el abastecimiento de medicamentos en el país.
“Vamos a seguir trabajando en mesas técnicas de tal manera que estos procesos de compra de medicamentos se garanticen y se vayan mejorando del abastecimiento de estos productos a la sociedad boliviana”, remarcó.
Según Asprofar La Paz, los fármacos nacionales subieron de precio en 4 por ciento, y los importados, hasta en 25 por ciento."
